time,close,RSI,RSI_80_fcst,RSI_40_fcst,RSI_60_fcst,RSI_20_fcst,EMA_8,EMA_24,EMA_8_above,EMA_24_above,RSI_fcst,target
2023-03-07T10:00:00+03:00,2287.17,0.50867885,2325.0898,2260.503,2287.4712,2180.288,2278.9873,2289.099,1,0,2,2294.12
2023-03-07T11:00:00+03:00,2288.48,0.5012087,2327.4316,2262.4692,2288.0962,2186.1592,2279.7468,2288.9617,1,0,3,2287.17
2023-03-07T12:00:00+03:00,2290.75,0.49460503,2328.1956,2264.116,2288.8062,2190.5737,2280.627,2289.359,1,1,3,2288.48
2023-03-07T13:00:00+03:00,2291.6,0.488242,2327.8672,2265.7378,2289.4326,2195.1445,2281.505,2289.857,1,1,3,2290.75
2023-03-07T14:00:00+03:00,2291.02,0.4822837,2327.3203,2267.4202,2289.8867,2200.4546,2282.266,2290.1155,1,1,3,2291.6
2023-03-07T15:00:00+03:00,2295.09,0.47660795,2326.1907,2268.5815,2290.7236,2202.642,2283.292,2291.221,1,1,3,2291.02
2023-03-07T16:00:00+03:00,2292.8,0.4715407,2326.7698,2269.921,2291.335,2206.1692,2284.0527,2291.5718,1,1,3,2295.09
2023-03-07T17:00:00+03:00,2297.88,0.46597847,2326.4958,2270.6995,2292.415,2206.1584,2285.159,2292.9736,1,1,3,2292.8
2023-03-07T18:00:00+03:00,2295.6,0.46082982,2327.711,2271.7922,2293.2202,2208.1558,2285.9941,2293.5574,1,1,3,2297.88
2023-03-09T10:00:00+03:00,2291.17,0.45656797,2331.8328,2272.9734,2294.0383,2211.3982,2286.4082,2293.0269,1,0,2,2295.6
2023-03-09T11:00:00+03:00,2287.8,0.4538874,2336.7969,2274.1096,2294.958,2215.3516,2286.5195,2291.8652,1,0,2,2291.17
2023-03-09T12:00:00+03:00,2280.37,0.4533369,2345.8862,2275.0134,2296.3772,2219.535,2286.0276,2289.3108,0,0,2,2287.8
2023-03-09T13:00:00+03:00,2283.86,0.4536732,2350.6663,2275.2847,2297.0432,2220.7295,2285.8542,2288.0994,0,0,2,2280.37
2023-03-09T14:00:00+03:00,2286.44,0.45394054,2352.3967,2275.315,2297.2346,2220.7102,2285.9011,2287.7307,1,0,2,2283.86
2023-03-09T15:00:00+03:00,2285.3,0.45430112,2353.0278,2275.548,2297.2437,2222.1426,2285.853,2287.1904,0,0,2,2286.44
2023-03-09T16:00:00+03:00,2286.4,0.45482564,2351.8333,2275.7754,2296.9785,2223.588,2285.8967,2287.015,1,0,2,2285.3
2023-03-09T17:00:00+03:00,2288.1,0.45552614,2349.4548,2275.9436,2296.5728,2224.5134,2286.073,2287.256,1,1,2,2286.4
2023-03-09T18:00:00+03:00,2290.14,0.45553738,2346.3755,2276.0645,2296.13,2224.8047,2286.3984,2287.897,1,1,2,2288.1
2023-03-10T10:00:00+03:00,2272.86,0.4579425,2358.8728,2275.8782,2297.933,2226.0833,2285.3152,2284.5554,0,0,1,2290.14
2023-03-10T11:00:00+03:00,2278.0,0.46132028,2365.556,2275.1611,2298.6946,2223.5056,2284.73,2283.0986,0,0,2,2272.86
2023-03-10T12:00:00+03:00,2281.26,0.46453568,2368.1045,2274.299,2298.7957,2220.1133,2284.4524,2282.69,0,0,2,2278.0
2023-03-10T13:00:00+03:00,2274.41,0.46906826,2374.1252,2273.6982,2299.3364,2219.016,2283.6492,2280.85,0,0,2,2281.26
2023-03-10T14:00:00+03:00,2271.87,0.4736469,2378.2102,2273.2336,2299.441,2219.4734,2282.7068,2278.8545,0,0,1,2274.41
2023-03-10T15:00:00+03:00,2270.28,0.4792969,2379.9,2272.694,2299.057,2220.9583,2281.7126,2276.949,0,0,1,2271.87
2023-03-10T16:00:00+03:00,2277.88,0.48521507,2378.5476,2271.4092,2298.281,2216.4614,2281.406,2277.156,0,1,2,2270.28
2023-03-10T17:00:00+03:00,2274.23,0.49173227,2378.5588,2270.5886,2297.7344,2214.6987,2280.8318,2276.5056,0,0,2,2277.88
2023-03-10T18:00:00+03:00,2276.25,0.4972508,2376.0544,2269.848,2296.843,2213.102,2280.4653,2276.449,0,0,2,2274.23
2023-03-13T10:00:00+03:00,2288.18,0.50023884,2372.1802,2267.9504,2296.021,2203.1128,2281.0825,2279.056,1,1,2,2276.25
2023-03-13T11:00:00+03:00,2285.03,0.5021373,2370.3972,2267.049,2295.679,2198.1555,2281.3984,2280.3833,1,1,2,2288.18
2023-03-13T12:00:00+03:00,2284.15,0.5034188,2367.9172,2266.8372,2295.3062,2196.758,2281.6184,2281.2205,1,1,2,2285.03
2023-03-13T13:00:00+03:00,2282.78,0.50446635,2365.458,2267.0735,2294.965,2197.816,2281.7114,2281.567,1,1,2,2284.15
2023-03-13T14:00:00+03:00,2271.88,0.50755423,2371.9373,2267.3564,2295.8699,2200.293,2280.9248,2279.4143,0,0,2,2282.78
2023-03-13T15:00:00+03:00,2254.81,0.5153955,2390.1086,2265.852,2298.1753,2203.2954,2278.8357,2273.9468,0,0,1,2271.88
2023-03-13T16:00:00+03:00,2260.04,0.525819,2399.5134,2264.684,2298.8557,2202.002,2277.332,2270.8562,0,0,1,2254.81
2023-03-13T17:00:00+03:00,2265.22,0.5368483,2402.6917,2263.5696,2298.5195,2197.953,2276.363,2269.6038,0,0,2,2260.04
2023-03-13T18:00:00+03:00,2269.47,0.54739755,2401.5835,2262.2993,2297.5928,2193.0505,2275.8115,2269.574,0,0,2,2265.22
2023-03-14T10:00:00+03:00,2273.94,0.5562678,2397.6648,2261.0261,2296.3896,2187.6038,2275.6619,2270.5442,0,1,2,2269.47
2023-03-14T11:00:00+03:00,2276.13,0.5632587,2391.977,2260.1824,2295.0793,2183.9949,2275.6992,2271.7856,1,1,2,2273.94
2023-03-14T12:00:00+03:00,2273.13,0.5694074,2388.0547,2259.9192,2294.1218,2183.6072,2275.494,2272.0842,0,1,2,2276.13
2023-03-14T13:00:00+03:00,2274.08,0.5745057,2382.5793,2259.9392,2292.9907,2184.6294,2275.3806,2272.5278,0,1,2,2273.13
2023-03-14T14:00:00+03:00,2280.7,0.5775581,2376.3474,2259.445,2291.926,2181.74,2275.8062,2274.3438,1,1,2,2274.08
2023-03-14T15:00:00+03:00,2281.29,0.5789529,2369.777,2259.5393,2290.9478,2181.5586,2276.2449,2275.8875,1,1,2,2280.7
2023-03-14T16:00:00+03:00,2286.74,0.5778586,2363.2812,2259.4258,2290.1826,2179.0972,2277.0845,2278.299,1,1,2,2281.29
2023-03-14T17:00:00+03:00,2288.63,0.57463205,2357.052,2259.7559,2289.628,2178.2969,2278.008,2280.595,1,1,2,2286.74
2023-03-14T18:00:00+03:00,2290.32,0.56977344,2351.2078,2260.453,2289.3564,2178.8743,2278.9932,2282.756,1,1,3,2288.63
2023-03-15T10:00:00+03:00,2287.14,0.56472325,2348.7043,2261.567,2289.5361,2181.7969,2279.6448,2283.7302,1,1,2,2290.32
2023-03-15T11:00:00+03:00,2287.19,0.5593925,2345.558,2262.9338,2289.6135,2186.2258,2280.2485,2284.499,1,1,2,2287.14
2023-03-15T12:00:00+03:00,2286.3,0.5539014,2342.8647,2264.4272,2289.7332,2191.612,2280.7327,2284.8992,1,1,2,2287.19
2023-03-15T13:00:00+03:00,2277.37,0.5508624,2347.94,2265.7607,2290.9053,2197.3252,2280.4636,2283.226,0,0,2,2286.3
2023-03-15T14:00:00+03:00,2264.58,0.5528148,2361.7,2266.285,2293.0747,2202.8306,2279.1929,2279.0825,0,0,1,2277.37
2023-03-15T15:00:00+03:00,2267.44,0.5575528,2368.976,2266.5662,2293.9636,2205.5557,2278.2527,2276.4954,0,0,2,2264.58
2023-03-15T16:00:00+03:00,2262.6,0.5653468,2376.1003,2266.2593,2294.5813,2208.7412,2277.0005,2273.4075,0,0,1,2267.44
2023-03-15T17:00:00+03:00,2263.58,0.57524747,2378.282,2265.9788,2294.2666,2211.3088,2275.9268,2271.2236,0,0,1,2262.6
2023-03-15T18:00:00+03:00,2262.07,0.5867152,2378.4102,2265.534,2293.5156,2214.2341,2274.8184,2269.1895,0,0,1,2263.58
2023-03-16T10:00:00+03:00,2266.46,0.5982011,2375.7676,2264.9067,2292.3535,2213.483,2274.1497,2268.583,0,0,2,2262.07
2023-03-16T11:00:00+03:00,2258.46,0.61162347,2378.824,2263.8157,2291.9902,2213.9822,2272.8945,2266.3333,0,0,1,2266.46
2023-03-16T12:00:00+03:00,2261.1,0.6257321,2378.0637,2262.9998,2291.0073,2213.0156,2271.951,2265.1704,0,0,1,2258.46
2023-03-16T13:00:00+03:00,2261.43,0.63988346,2374.6995,2262.4023,2289.63,2213.1558,2271.1091,2264.339,0,0,1,2261.1
2023-03-16T14:00:00+03:00,2254.36,0.6558147,2376.3005,2261.0789,2288.9463,2214.1934,2269.7693,2262.1216,0,0,1,2261.43
2023-03-16T15:00:00+03:00,2240.58,0.67721766,2387.5393,2258.2686,2289.4814,2215.5063,2267.434,2257.3345,0,0,1,2254.36
2023-03-16T16:00:00+03:00,2243.1,0.702231,2391.7715,2255.982,2288.75,2214.7441,2265.4873,2254.1714,0,0,1,2240.58
2023-03-16T17:00:00+03:00,2259.04,0.7245107,2391.4326,2253.4834,2287.5454,2200.835,2264.9717,2255.2532,0,1,2,2243.1
2023-03-16T18:00:00+03:00,2258.22,0.74418056,2388.7278,2251.8901,2286.153,2192.6235,2264.4314,2255.9126,0,1,2,2259.04
2023-03-17T10:00:00+03:00,2281.05,0.753815,2384.2375,2248.0215,2285.0818,2168.8562,2265.761,2261.4985,1,1,2,2258.22
2023-03-17T11:00:00+03:00,2293.45,0.7505999,2378.9456,2244.5728,2285.526,2144.7727,2267.976,2268.5989,1,1,3,2281.05
2023-03-17T12:00:00+03:00,2294.39,0.73814166,2373.2673,2243.2463,2286.147,2130.9993,2270.089,2274.3303,1,1,3,2293.45
2023-03-17T13:00:00+03:00,2287.46,0.7227714,2373.909,2243.3955,2286.7458,2125.2244,2271.4788,2277.248,1,1,3,2294.39
2023-03-17T14:00:00+03:00,2309.75,0.6994989,2372.8252,2241.7317,2289.8542,2106.6555,2274.5405,2284.4707,1,1,3,2287.46
2023-03-17T15:00:00+03:00,2317.03,0.6700418,2370.7546,2241.2776,2293.3787,2092.7207,2277.9397,2291.706,1,1,3,2309.75
2023-03-17T16:00:00+03:00,2319.36,0.63743937,2368.113,2242.457,2296.654,2086.4524,2281.2534,2297.8513,1,1,3,2317.03
2023-03-17T17:00:00+03:00,2318.8,0.604384,2365.6584,2245.0676,2299.4246,2087.498,2284.257,2302.5066,1,1,3,2319.36
2023-03-17T18:00:00+03:00,2322.78,0.5719184,2362.9648,2248.1003,2302.2737,2090.3376,2287.3389,2307.0117,1,1,3,2318.8
2023-03-20T10:00:00+03:00,2352.29,0.53579414,2360.8787,2248.2512,2308.3694,2074.0166,2292.535,2317.0737,1,1,3,2322.78
2023-03-20T11:00:00+03:00,2365.23,0.4947669,2360.9993,2249.1602,2315.1829,2058.9478,2298.3506,2327.7751,1,1,4,2352.29
2023-03-20T12:00:00+03:00,2376.65,0.4534373,2364.095,2251.0566,2322.435,2046.6228,2304.6145,2338.6362,1,1,4,2365.23
2023-03-20T13:00:00+03:00,2379.0,0.41407958,2367.14,2254.9658,2328.9587,2043.7208,2310.5654,2347.606,1,1,4,2376.65
2023-03-20T14:00:00+03:00,2374.75,0.379508,2369.432,2260.4207,2334.4834,2049.131,2315.7002,2353.638,1,1,4,2379.0
2023-03-20T15:00:00+03:00,2376.58,0.34933507,2371.6064,2266.588,2339.4075,2058.749,2320.5706,2358.736,1,1,4,2374.75
2023-03-20T16:00:00+03:00,2386.22,0.32301325,2375.6633,2272.173,2344.8079,2065.019,2325.8225,2364.8438,1,1,4,2376.58
2023-03-20T17:00:00+03:00,2389.54,0.2994252,2379.5464,2278.2202,2349.849,2073.9263,2330.92,2370.3318,1,1,4,2386.22
2023-03-20T18:00:00+03:00,2397.16,0.27854216,2384.375,2283.9846,2355.131,2081.168,2336.219,2376.2937,1,1,4,2389.54
2023-03-21T10:00:00+03:00,2394.27,0.26033437,2387.922,2290.4666,2359.6196,2093.1306,2340.8633,2380.2883,1,1,4,2397.16
2023-03-21T11:00:00+03:00,2404.97,0.24399233,2393.2,2295.9622,2364.7798,2099.6982,2345.9917,2385.7732,1,1,4,2394.27
2023-03-21T12:00:00+03:00,2403.67,0.22983854,2397.0588,2302.1858,2369.1743,2110.9631,2350.606,2389.7502,1,1,4,2404.97
2023-03-21T13:00:00+03:00,2406.72,0.21740119,2400.6118,2308.3875,2373.314,2122.8337,2355.0952,2393.5212,1,1,4,2403.67
2023-03-21T14:00:00+03:00,2414.0,0.206124,2405.0085,2313.9692,2377.7769,2131.5552,2359.8076,2398.072,1,1,4,2406.72
2023-03-21T15:00:00+03:00,2424.09,0.19577426,2410.761,2318.807,2382.8757,2135.8108,2364.9502,2403.8538,1,1,4,2414.0
2023-03-21T16:00:00+03:00,2420.35,0.18629196,2414.9087,2324.4167,2387.1912,2145.0083,2369.382,2407.5198,1,1,4,2424.09
2023-03-21T17:00:00+03:00,2409.3,0.17826997,2425.2942,2330.1804,2390.6047,2157.2095,2372.5754,2407.9153,1,1,3,2420.35
2023-03-21T18:00:00+03:00,2398.15,0.17195596,2442.178,2335.6597,2393.053,2170.995,2374.6216,2405.745,1,0,3,2409.3
2023-03-22T10:00:00+03:00,2379.44,0.16744772,2470.0447,2340.3806,2395.8745,2185.1704,2375.007,2399.8997,1,0,2,2398.15
2023-03-22T11:00:00+03:00,2377.02,0.16454886,2489.3948,2344.4087,2397.6685,2199.239,2375.168,2394.8152,1,0,2,2379.44
2023-03-22T12:00:00+03:00,2389.35,0.16223,2500.2402,2346.2866,2398.6323,2202.6592,2376.3025,2393.6008,1,0,2,2377.02
2023-03-22T13:00:00+03:00,2389.59,0.16035849,2504.89,2348.4714,2399.0105,2208.9155,2377.3655,2392.7095,1,0,2,2389.35
2023-03-22T14:00:00+03:00,2387.85,0.15898208,2506.7747,2350.8176,2399.209,2217.1729,2378.2043,2391.6296,1,0,2,2389.59
2023-03-22T15:00:00+03:00,2391.58,0.15791605,2505.1262,2352.7478,2399.105,2223.5215,2379.2744,2391.6187,1,0,2,2387.85
2023-03-22T16:00:00+03:00,2388.85,0.15703021,2503.6658,2354.8496,2399.1565,2231.5422,2380.0405,2391.0034,1,0,2,2391.58
2023-03-22T17:00:00+03:00,2393.45,0.1561741,2499.87,2356.4355,2399.0083,2236.6826,2381.1133,2391.547,1,1,2,2388.85
2023-03-22T18:00:00+03:00,2393.88,0.15530224,2494.5916,2358.273,2398.7407,2243.3152,2382.1345,2392.0654,1,1,2,2393.45
2023-03-23T10:00:00+03:00,2393.5,0.15440536,2488.7988,2360.3008,2398.4517,2251.201,2383.0437,2392.3843,1,1,2,2393.88
2023-03-23T11:00:00+03:00,2383.9,0.15389447,2491.4202,2362.1914,2399.3528,2259.5664,2383.1123,2390.4988,1,0,2,2393.5
2023-03-23T12:00:00+03:00,2384.88,0.15379025,2490.5974,2363.8193,2399.5994,2267.2383,2383.2537,2389.2502,1,0,2,2383.9
2023-03-23T13:00:00+03:00,2387.8,0.15373135,2487.4968,2365.0034,2399.4604,2272.616,2383.6174,2388.928,1,0,2,2384.88
2023-03-23T14:00:00+03:00,2387.75,0.15374984,2482.9617,2366.2993,2399.0684,2278.8435,2383.948,2388.6663,1,0,2,2387.8
2023-03-23T15:00:00+03:00,2383.15,0.15385671,2481.8074,2367.5374,2399.107,2285.4182,2383.8843,2387.4404,0,0,2,2387.75
2023-03-23T16:00:00+03:00,2388.74,0.15385067,2478.7483,2367.9885,2398.8674,2287.2722,2384.2727,2387.7292,1,1,2,2383.15
2023-03-23T17:00:00+03:00,2387.78,0.15383323,2475.3535,2368.7185,2398.569,2290.7397,2384.5532,2387.7405,1,1,2,2388.74
2023-03-23T18:00:00+03:00,2388.35,0.15372322,2470.917,2369.554,2398.1055,2294.7615,2384.857,2387.876,1,1,2,2387.78
2023-03-24T10:00:00+03:00,2391.67,0.15358794,2465.9624,2370.1042,2397.6199,2296.7202,2385.402,2388.719,1,1,2,2388.35
2023-03-24T11:00:00+03:00,2385.52,0.15347812,2466.4736,2370.809,2397.9343,2300.014,2385.4114,2388.008,1,0,2,2391.67
2023-03-24T12:00:00+03:00,2388.12,0.1533324,2464.9587,2371.2708,2397.909,2301.9111,2385.6282,2388.033,1,1,2,2385.52
2023-03-24T13:00:00+03:00,2389.28,0.15302601,2462.1128,2371.803,2397.6777,2304.1113,2385.9202,2388.31,1,1,2,2388.12
2023-03-24T14:00:00+03:00,2391.19,0.15272202,2458.4702,2372.3047,2397.3567,2305.8538,2386.3418,2388.9502,1,1,2,2389.28
2023-03-24T15:00:00+03:00,2391.52,0.15227266,2454.3809,2373.0237,2396.9905,2308.6575,2386.756,2389.5212,1,1,2,2391.19
2023-03-24T16:00:00+03:00,2391.39,0.15181132,2450.2087,2373.9248,2396.62,2312.426,2387.1267,2389.9365,1,1,2,2391.52
2023-03-24T17:00:00+03:00,2389.96,0.15141441,2447.2769,2374.898,2396.423,2316.7454,2387.3535,2389.9417,1,1,2,2391.39
2023-03-24T18:00:00+03:00,2391.53,0.15110143,2443.9624,2375.6958,2396.1685,2319.98,2387.6875,2390.2947,1,1,2,2389.96
2023-03-27T10:00:00+03:00,2416.41,0.15015084,2441.0642,2373.4023,2398.612,2302.3137,2389.9854,2396.0981,1,1,3,2391.53
2023-03-27T11:00:00+03:00,2415.9,0.14877665,2438.9854,2372.7957,2400.7012,2292.7546,2392.0586,2400.4985,1,1,3,2416.41
2023-03-27T12:00:00+03:00,2422.41,0.14706446,2437.2021,2372.5413,2403.3066,2283.4644,2394.4866,2405.3677,1,1,3,2415.9
2023-03-27T13:00:00+03:00,2430.74,0.14496924,2435.8616,2372.4604,2406.5823,2273.2393,2397.387,2411.006,1,1,3,2422.41
2023-03-27T14:00:00+03:00,2429.54,0.14271921,2435.9358,2373.7253,2409.3665,2269.7905,2399.9592,2415.1248,1,1,3,2430.74
2023-03-27T15:00:00+03:00,2434.21,0.14028907,2435.9836,2375.2974,2412.3247,2267.1763,2402.6992,2419.366,1,1,3,2429.54
2023-03-27T16:00:00+03:00,2433.08,0.13782306,2437.0234,2377.7178,2414.83,2269.1863,2405.1296,2422.4133,1,1,3,2434.21
2023-03-27T17:00:00+03:00,2437.46,0.1354513,2437.78,2380.1099,2417.508,2270.6753,2407.716,2425.757,1,1,3,2433.08
2023-03-27T18:00:00+03:00,2440.68,0.13308856,2438.3948,2382.6724,2420.1978,2272.8352,2410.3533,2429.0732,1,1,4,2437.46
2023-03-28T10:00:00+03:00,2440.04,0.13084444,2439.4673,2385.7585,2422.488,2278.1565,2412.7283,2431.5103,1,1,4,2440.68
2023-03-28T11:00:00+03:00,2423.72,0.1290531,2454.976,2388.7534,2424.063,2285.1792,2413.6074,2429.779,1,0,2,2440.04
2023-03-28T12:00:00+03:00,2434.24,0.12758559,2465.2322,2390.267,2426.4292,2284.318,2415.258,2430.7705,1,1,3,2423.72
2023-03-28T13:00:00+03:00,2434.26,0.12639232,2471.5637,2392.3071,2428.2134,2287.1257,2416.7783,2431.546,1,1,3,2434.24
2023-03-28T14:00:00+03:00,2433.22,0.12540363,2475.958,2394.642,2429.5264,2292.4001,2418.0935,2431.918,1,1,3,2434.26
2023-03-28T15:00:00+03:00,2439.26,0.124457255,2478.0703,2396.3535,2431.2424,2294.1494,2419.7869,2433.5496,1,1,3,2433.22
2023-03-28T16:00:00+03:00,2444.18,0.1235177,2478.6716,2397.878,2433.1975,2294.5059,2421.7383,2435.9119,1,1,3,2439.26
2023-03-28T17:00:00+03:00,2444.6,0.12259796,2478.2288,2399.9263,2434.8225,2297.7993,2423.5674,2437.8425,1,1,3,2444.18
2023-03-28T18:00:00+03:00,2442.19,0.12177808,2479.2742,2402.296,2436.082,2303.3596,2425.0571,2438.8086,1,1,3,2444.6
2023-03-29T10:00:00+03:00,2442.99,0.121036194,2479.0925,2404.7292,2437.1606,2309.681,2426.4917,2439.7378,1,1,3,2442.19
2023-03-29T11:00:00+03:00,2445.38,0.119884916,2478.13,2406.9636,2438.3083,2315.0447,2428.0027,2440.9917,1,1,3,2442.99
2023-03-29T12:00:00+03:00,2444.7,0.118871994,2477.2744,2409.353,2439.2183,2321.6873,2429.3386,2441.8157,1,1,3,2445.38
2023-03-29T13:00:00+03:00,2458.12,0.11770135,2476.2046,2410.0789,2441.6265,2317.6472,2431.641,2445.439,1,1,3,2444.7
2023-03-29T14:00:00+03:00,2461.91,0.116411276,2475.1064,2411.1829,2444.1194,2314.829,2434.0625,2449.099,1,1,3,2458.12
2023-03-29T15:00:00+03:00,2468.22,0.11512077,2474.1694,2412.2927,2447.0137,2310.8997,2436.7952,2453.3481,1,1,3,2461.91
2023-03-29T16:00:00+03:00,2460.57,0.11375244,2480.2678,2414.1533,2449.2954,2311.587,2438.6973,2454.9531,1,1,3,2468.22
2023-03-29T17:00:00+03:00,2456.99,0.11254993,2487.244,2416.4065,2451.0142,2315.37,2440.1606,2455.4058,1,1,3,2460.57
2023-03-29T18:00:00+03:00,2460.87,0.11140173,2491.4092,2418.382,2452.7908,2317.924,2441.8174,2456.62,1,1,3,2456.99
2023-03-30T10:00:00+03:00,2465.34,0.11035267,2493.6287,2420.1345,2454.7307,2319.1577,2443.6992,2458.5579,1,1,3,2460.87
2023-03-30T11:00:00+03:00,2459.54,0.10964105,2499.725,2422.2314,2456.1453,2323.1997,2444.9666,2458.7761,1,1,3,2465.34
2023-03-30T12:00:00+03:00,2461.32,0.10901014,2502.978,2424.2893,2457.3882,2327.581,2446.2747,2459.3413,1,1,3,2459.54
2023-03-30T13:00:00+03:00,2461.33,0.10859265,2504.1812,2426.5398,2458.3035,2333.637,2447.4792,2459.7832,1,1,3,2461.32
2023-03-30T14:00:00+03:00,2463.59,0.108226754,2503.9956,2428.5823,2459.2559,2338.7927,2448.768,2460.6292,1,1,3,2461.33
2023-03-30T15:00:00+03:00,2464.79,0.107947275,2502.8896,2430.6213,2460.1328,2344.1553,2450.0498,2461.554,1,1,3,2463.59
2023-03-30T16:00:00+03:00,2464.21,0.10768377,2501.7097,2432.778,2460.8022,2350.573,2451.1826,2462.144,1,1,3,2464.79
2023-03-30T17:00:00+03:00,2466.22,0.107440755,2500.0198,2434.7078,2461.5671,2355.8477,2452.3855,2463.0498,1,1,3,2464.21
2023-03-30T18:00:00+03:00,2465.93,0.10733979,2498.2888,2436.7332,2462.1692,2361.968,2453.4692,2463.69,1,1,3,2466.22
2023-03-31T10:00:00+03:00,2450.33,0.1074478,2510.562,2438.412,2463.857,2368.1763,2453.218,2460.721,0,0,2,2465.93
2023-03-31T11:00:00+03:00,2451.24,0.10776148,2517.609,2439.6946,2464.696,2373.5076,2453.0598,2458.614,0,0,2,2450.33
2023-03-31T12:00:00+03:00,2434.06,0.10839599,2536.8018,2439.9639,2467.1824,2378.5222,2451.5398,2453.1577,0,0,1,2451.24
2023-03-31T13:00:00+03:00,2431.33,0.10950156,2550.1309,2439.6292,2468.4426,2383.136,2449.923,2448.3071,0,0,1,2434.06
2023-03-31T14:00:00+03:00,2437.38,0.11091208,2556.5366,2439.0256,2468.5457,2382.0464,2448.9197,2445.879,0,0,1,2431.33
2023-03-31T15:00:00+03:00,2437.62,0.112430766,2557.9788,2438.5115,2467.855,2382.295,2448.0156,2444.0435,0,0,1,2437.38
2023-03-31T16:00:00+03:00,2437.69,0.11400608,2555.962,2438.1028,2466.639,2383.6243,2447.1895,2442.6316,0,0,1,2437.62
2023-03-31T17:00:00+03:00,2446.09,0.11558189,2551.8315,2436.7017,2465.2944,2378.385,2447.1016,2443.4001,0,1,2,2437.69
2023-03-31T18:00:00+03:00,2450.67,0.116956405,2546.4773,2435.3486,2464.0068,2372.312,2447.387,2445.0156,1,1,2,2446.09
2023-04-03T10:00:00+03:00,2472.06,0.11784342,2540.953,2432.0178,2464.517,2351.5042,2449.3608,2451.0256,1,1,3,2450.67
2023-04-03T11:00:00+03:00,2472.22,0.1184112,2535.466,2430.634,2465.058,2339.8796,2451.1897,2455.7354,1,1,3,2472.06
2023-04-03T12:00:00+03:00,2468.93,0.118620284,2533.178,2430.5762,2465.5137,2334.8806,2452.609,2458.6675,1,1,3,2472.22
2023-04-03T13:00:00+03:00,2471.43,0.11866345,2530.1106,2431.1162,2466.2136,2332.4353,2454.1145,2461.5037,1,1,3,2468.93
2023-04-03T14:00:00+03:00,2469.43,0.11858352,2528.4238,2432.3862,2466.7632,2333.9368,2455.3398,2463.2651,1,1,3,2471.43
2023-04-03T15:00:00+03:00,2479.29,0.11830174,2526.0872,2432.8699,2468.4338,2329.7805,2457.2559,2466.8262,1,1,3,2469.43
2023-04-03T16:00:00+03:00,2477.4,0.1179392,2525.0908,2434.2424,2469.7869,2330.3352,2458.8674,2469.1758,1,1,3,2479.29
2023-04-03T17:00:00+03:00,2477.86,0.11758199,2523.283,2436.1362,2470.9448,2333.7375,2460.3867,2471.1057,1,1,3,2477.4
2023-04-03T18:00:00+03:00,2473.32,0.11727209,2525.1138,2438.3074,2471.7856,2339.3232,2461.4214,2471.5977,1,1,3,2477.86
2023-04-04T10:00:00+03:00,2501.6,0.11672734,2525.8247,2437.0151,2475.9294,2322.4714,2464.6357,2478.265,1,1,3,2473.32
2023-04-04T11:00:00+03:00,2500.14,0.115897134,2527.0664,2437.585,2479.342,2314.9753,2467.476,2483.126,1,1,3,2501.6
2023-04-04T12:00:00+03:00,2497.02,0.11502683,2530.1174,2439.3562,2482.0903,2314.002,2469.8396,2486.2136,1,1,3,2500.14
2023-04-04T13:00:00+03:00,2501.17,0.11416634,2531.5315,2441.388,2484.8303,2314.095,2472.346,2489.5374,1,1,3,2497.02
2023-04-04T14:00:00+03:00,2511.14,0.113204464,2532.0154,2442.9102,2488.3223,2310.1982,2475.4495,2494.338,1,1,3,2501.17
2023-04-04T15:00:00+03:00,2500.29,0.11230338,2541.7014,2445.2847,2490.981,2311.875,2477.4368,2495.6606,1,1,3,2511.14
2023-04-04T16:00:00+03:00,2498.76,0.11157616,2548.7947,2448.156,2492.9626,2317.3264,2479.1426,2496.3494,1,1,3,2500.29
2023-04-04T17:00:00+03:00,2487.42,0.11119119,2562.9072,2451.0369,2495.0476,2325.0115,2479.8047,2494.365,1,0,2,2498.76
2023-04-04T18:00:00+03:00,2480.45,0.111208975,2577.2976,2453.6914,2497.1775,2333.9062,2479.8564,2491.2727,1,0,2,2487.42
2023-04-05T10:00:00+03:00,2486.84,0.11151283,2585.0098,2455.3037,2498.3638,2338.0215,2480.415,2490.2878,1,0,2,2480.45
2023-04-05T11:00:00+03:00,2479.88,0.112040624,2594.3994,2456.964,2499.7808,2344.107,2480.3723,2487.9749,0,0,2,2486.84
2023-04-05T12:00:00+03:00,2483.71,0.112775445,2598.1182,2458.1257,2500.3408,2348.1592,2480.6394,2487.027,1,0,2,2479.88
2023-04-05T13:00:00+03:00,2483.23,0.113597065,2598.2693,2459.4873,2500.3604,2354.033,2480.8467,2486.1833,1,0,2,2483.71
2023-04-05T14:00:00+03:00,2485.27,0.114445515,2595.5505,2460.6929,2499.9841,2359.2913,2481.2004,2485.9805,1,0,2,2483.23
2023-04-05T15:00:00+03:00,2483.1,0.115362085,2592.9678,2462.0225,2499.6313,2365.7336,2481.3523,2485.3403,1,0,2,2485.27
2023-04-05T16:00:00+03:00,2484.1,0.11634518,2588.4949,2463.2778,2498.995,2371.987,2481.5723,2485.0647,1,0,2,2483.1
2023-04-05T17:00:00+03:00,2488.0,0.11728577,2582.943,2464.103,2498.2747,2375.4946,2482.0864,2485.717,1,1,2,2484.1
2023-04-05T18:00:00+03:00,2500.8,0.11806687,2577.1143,2463.5637,2498.4307,2369.5156,2483.5835,2489.0688,1,1,3,2488.0
