iter	RMSE
4392	5.269237029
4393	5.268578802
4394	5.26833632
4395	5.267669297
4396	5.267349627
4397	5.267002929
4398	5.266747604
4399	5.26586384
4400	5.265265094
4401	5.264552987
4402	5.264043213
4403	5.263785648
4404	5.262769634
4405	5.262095166
4406	5.261893971
4407	5.261113361
4408	5.26039953
4409	5.259684175
4410	5.259347282
4411	5.258657261
4412	5.257647232
4413	5.256612654
4414	5.256233602
4415	5.255677179
4416	5.254999382
4417	5.254187343
4418	5.253827555
4419	5.253340132
4420	5.253099063
4421	5.252334214
4422	5.251327903
4423	5.250550596
4424	5.249972787
4425	5.249572058
4426	5.249375904
4427	5.249187456
4428	5.249108913
4429	5.248861599
4430	5.248804206
4431	5.247312304
4432	5.245879584
4433	5.245768137
4434	5.244935007
4435	5.244495144
4436	5.243855025
4437	5.243530245
4438	5.242413029
4439	5.24175821
4440	5.241342047
4441	5.240016519
4442	5.240007209
4443	5.239359443
4444	5.239218275
4445	5.238751572
4446	5.238702334
4447	5.238140581
4448	5.237625977
4449	5.236744039
4450	5.236455998
4451	5.235811818
4452	5.235420125
4453	5.234978111
4454	5.234159522
4455	5.233511615
4456	5.232590661
4457	5.232208871
4458	5.231355734
4459	5.231077146
4460	5.23023175
4461	5.22906828
4462	5.228161333
4463	5.227146998
4464	5.226916963
4465	5.226237187
4466	5.226187584
4467	5.225222524
4468	5.224631216
4469	5.223973542
4470	5.223406668
4471	5.223071947
4472	5.222715152
4473	5.222001604
4474	5.221687525
4475	5.221364243
4476	5.220246963
4477	5.218890625
4478	5.218340309
4479	5.217432647
4480	5.217142273
4481	5.21677121
4482	5.216472672
4483	5.216170669
4484	5.215479345
4485	5.215340374
4486	5.215024077
4487	5.214193384
4488	5.213500325
4489	5.213113008
4490	5.21223151
4491	5.211489419
4492	5.209924345
4493	5.209845564
4494	5.209034816
4495	5.208363206
4496	5.207307276
4497	5.206521584
4498	5.205766391
4499	5.205434897
4500	5.205209715
4501	5.205055944
4502	5.204554103
4503	5.203735575
4504	5.202921783
4505	5.202827271
4506	5.201970455
4507	5.201755816
4508	5.201523422
4509	5.200866647
4510	5.199492727
4511	5.199083337
4512	5.19833331
4513	5.197427473
4514	5.197031935
4515	5.19673333
4516	5.196164076
4517	5.195518487
4518	5.195006312
4519	5.194418404
4520	5.194133559
4521	5.193597909
4522	5.193178609
4523	5.192441901
4524	5.191629929
4525	5.191174598
4526	5.19048352
4527	5.190069204
4528	5.189293065
4529	5.188934151
4530	5.188318158
4531	5.187329538
4532	5.186915552
4533	5.186618768
4534	5.185781343
4535	5.185725199
4536	5.185303536
4537	5.185090108
4538	5.184701356
4539	5.184137047
4540	5.183601215
4541	5.182773258
4542	5.181795374
4543	5.18149163
4544	5.180969802
4545	5.180219526
4546	5.179049069
4547	5.178660268
4548	5.178336567
4549	5.177926261
4550	5.176680315
4551	5.176485581
4552	5.176415898
4553	5.176266086
4554	5.176013401
4555	5.175819189
4556	5.175541874
4557	5.174891338
4558	5.174720488
4559	5.173799362
4560	5.173241874
4561	5.172642547
4562	5.172342958
4563	5.171755852
4564	5.171309359
4565	5.170743405
4566	5.170114683
4567	5.169602016
4568	5.169063661
4569	5.168771112
4570	5.168489921
4571	5.168239647
4572	5.167682799
4573	5.167405462
4574	5.166903332
4575	5.166037965
4576	5.165186576
4577	5.16497375
4578	5.164581647
4579	5.164185177
4580	5.162793021
4581	5.162717856
4582	5.162113923
4583	5.161092614
4584	5.160143379
4585	5.160073387
4586	5.159603407
4587	5.159258966
4588	5.158751903
4589	5.157786002
4590	5.156493511
4591	5.156446211
4592	5.156204213
4593	5.155949822
4594	5.154958122
4595	5.15349816
4596	5.153271016
4597	5.152981011
4598	5.151822215
4599	5.151274956
4600	5.15018051
4601	5.150105879
4602	5.149951078
4603	5.149146966
4604	5.148672722
4605	5.148528793
4606	5.148164682
4607	5.147922536
4608	5.147448655
4609	5.146338062
4610	5.145963383
4611	5.145466492
4612	5.144071102
4613	5.143289199
4614	5.143086572
4615	5.142861884
4616	5.141538273
4617	5.140454153
4618	5.140262064
4619	5.139763476
4620	5.139485492
4621	5.138913234
4622	5.138325458
4623	5.137018582
4624	5.136665644
4625	5.135922829
4626	5.135165616
4627	5.134279656
4628	5.133785515
4629	5.132943455
4630	5.132775309
4631	5.132576044
4632	5.131882994
4633	5.13118268
4634	5.130665698
4635	5.129953837
4636	5.129430644
4637	5.12909126
4638	5.128412656
4639	5.128028217
4640	5.127085752
4641	5.126667085
4642	5.125965963
4643	5.125339021
4644	5.124511877
4645	5.124300353
4646	5.123828134
4647	5.123623701
4648	5.123388456
4649	5.122575299
4650	5.122188312
4651	5.12215201
4652	5.1214884
4653	5.121225058
4654	5.120842377
4655	5.120562238
4656	5.119583019
4657	5.119435296
4658	5.119118602
4659	5.118201649
4660	5.117706485
4661	5.11698027
4662	5.116551109
4663	5.115576543
4664	5.114809841
4665	5.114008007
4666	5.113831156
4667	5.113291233
4668	5.112655773
4669	5.112116192
4670	5.111956661
4671	5.110919718
4672	5.110474415
4673	5.110035374
4674	5.109297484
4675	5.108620265
4676	5.108258874
4677	5.107882328
4678	5.107315858
4679	5.107092107
4680	5.106787263
4681	5.106432474
4682	5.105961395
4683	5.105186663
4684	5.104446869
4685	5.103556306
4686	5.103149239
4687	5.102479594
4688	5.102170154
4689	5.101849841
4690	5.100863104
4691	5.100385181
4692	5.099798333
4693	5.098455498
4694	5.0983212
4695	5.09753341
4696	5.097356095
4697	5.096526052
4698	5.095646659
4699	5.095457449
4700	5.094632007
4701	5.093859723
4702	5.093068642
4703	5.092180659
4704	5.092098257
4705	5.09087404
4706	5.090490038
4707	5.090417965
4708	5.089763559
4709	5.089475227
4710	5.088799227
4711	5.088777373
4712	5.088719195
4713	5.088341858
4714	5.087829798
4715	5.087378611
4716	5.086883005
4717	5.086687181
4718	5.085901093
4719	5.085157208
4720	5.084670824
4721	5.084146703
4722	5.083797131
4723	5.08353344
4724	5.082851212
4725	5.082134843
4726	5.081493069
4727	5.081328057
4728	5.080609931
4729	5.080538457
4730	5.079594776
4731	5.07932318
4732	5.078513906
4733	5.077837422
4734	5.077777469
4735	5.077253193
4736	5.076484847
4737	5.075675513
4738	5.075366442
4739	5.074705903
4740	5.074496356
4741	5.074003328
4742	5.073945502
4743	5.073148782
4744	5.072914393
4745	5.071968206
4746	5.070575966
4747	5.070049724
4748	5.069797621
4749	5.069727836
4750	5.068973992
4751	5.068218719
4752	5.068059364
4753	5.067235056
4754	5.066555182
4755	5.065518824
4756	5.065283273
4757	5.064740402
4758	5.063584793
4759	5.062979023
4760	5.062461736
4761	5.061748201
4762	5.061333008
4763	5.061228273
4764	5.060437853
4765	5.059586372
4766	5.059360837
4767	5.058981016
4768	5.058949343
4769	5.058424711
4770	5.057970019
4771	5.057482168
4772	5.05712071
4773	5.056626693
4774	5.055959086
4775	5.055781874
4776	5.054953404
4777	5.054459994
4778	5.053601012
4779	5.052990315
4780	5.052777749
4781	5.052549499
4782	5.05249861
4783	5.051777435
4784	5.051375806
4785	5.050576811
4786	5.050022352
4787	5.049634802
4788	5.048913518
4789	5.048368154
4790	5.047982723
4791	5.047416866
4792	5.046167173
4793	5.044964016
4794	5.044308658
4795	5.043875283
4796	5.043368143
4797	5.043092083
4798	5.042504909
4799	5.042056052
4800	5.041791186
4801	5.041665227
4802	5.041403733
4803	5.040701993
4804	5.040442344
4805	5.040374409
4806	5.040010575
4807	5.039829514
4808	5.038876274
4809	5.038498124
4810	5.037539679
4811	5.037001465
4812	5.036550237
4813	5.035656581
4814	5.034524193
4815	5.034007596
4816	5.03315206
4817	5.032452998
4818	5.03160399
4819	5.030484516
4820	5.030074084
4821	5.029672762
4822	5.029163954
4823	5.028290115
4824	5.027978269
4825	5.0272674
4826	5.026834957
4827	5.026272539
4828	5.025530988
4829	5.025304349
4830	5.024616062
4831	5.024414955
4832	5.02429579
4833	5.024038655
4834	5.023811517
4835	5.023167614
4836	5.022525156
4837	5.022448087
4838	5.022267422
4839	5.022097377
4840	5.021776398
4841	5.020842061
4842	5.019847732
4843	5.019780101
4844	5.019355834
4845	5.0186737
4846	5.017878761
4847	5.017854828
4848	5.017588525
4849	5.017192416
4850	5.016212438
4851	5.016011811
4852	5.015206282
4853	5.014749479
4854	5.013854061
4855	5.013675556
4856	5.01257339
4857	5.01239364
4858	5.011848097
4859	5.011607466
4860	5.011165585
4861	5.010229246
4862	5.009431263
4863	5.009404062
4864	5.009016894
4865	5.008208511
4866	5.007464683
4867	5.006869641
4868	5.006382643
4869	5.006242008
4870	5.005937629
4871	5.005168423
4872	5.004553185
4873	5.004052206
4874	5.003220393
4875	5.003105623
4876	5.002649114
4877	5.002535377
4878	5.001935611
4879	5.001199349
4880	5.001024322
4881	5.000728597
4882	5.000240937
4883	5.000174627
4884	4.999762775
4885	4.998814352
4886	4.998630402
4887	4.997582165
4888	4.997400841
4889	4.996749089
4890	4.996266331
4891	4.99579696
4892	4.995730598
4893	4.99431364
4894	4.993503457
4895	4.993214663
4896	4.993019513
4897	4.992105058
4898	4.991849274
4899	4.991659452
4900	4.99096638
4901	4.99041251
4902	4.990051566
4903	4.988972423
4904	4.988680037
4905	4.988003958
4906	4.987427906
4907	4.987350333
4908	4.986542328
4909	4.986311981
4910	4.985526679
4911	4.984852971
4912	4.984787425
4913	4.9841145
4914	4.983759064
4915	4.98350529
4916	4.983052663
4917	4.982694285
4918	4.982537545
4919	4.981145651
4920	4.980742201
4921	4.979925928
4922	4.978540398
4923	4.978285155
4924	4.977836127
4925	4.977490847
4926	4.977093366
4927	4.976853911
4928	4.976600646
4929	4.976010513
4930	4.975430763
4931	4.974225448
4932	4.973629807
4933	4.972089437
4934	4.971600422
4935	4.971291098
4936	4.970868731
4937	4.970219986
4938	4.969980586
4939	4.969916763
4940	4.969221162
4941	4.968721166
4942	4.967803113
4943	4.967260389
4944	4.967209175
4945	4.966536202
4946	4.965954776
4947	4.965610275
4948	4.965002537
4949	4.963906606
4950	4.963480161
4951	4.963190135
4952	4.961931557
4953	4.961455106
4954	4.960288267
4955	4.960022077
4956	4.959302349
4957	4.959188191
4958	4.958470428
4959	4.957854553
4960	4.957378537
4961	4.956577227
4962	4.956296095
4963	4.956052713
4964	4.955820166
4965	4.955324398
4966	4.954566612
4967	4.954185259
4968	4.953654186
4969	4.953023213
4970	4.952253273
4971	4.951195901
4972	4.950851308
4973	4.950156918
4974	4.9497557
4975	4.948848547
4976	4.948764375
4977	4.948294673
4978	4.947099083
4979	4.946274972
4980	4.945875568
4981	4.945395807
4982	4.944960758
4983	4.943392776
4984	4.943066858
4985	4.942639431
4986	4.94181912
4987	4.94122158
4988	4.940421273
4989	4.940124809
4990	4.93992592
4991	4.938973896
4992	4.938483095
4993	4.938208218
4994	4.937282849
4995	4.936701336
4996	4.936218019
4997	4.935592753
4998	4.93538812
4999	4.935216803
5000	4.934728989
5001	4.934383708
5002	4.933901326
5003	4.933620902
5004	4.932710163
5005	4.932120793
5006	4.932069406
5007	4.932015208
5008	4.931768142
5009	4.930912029
5010	4.93057695
5011	4.929663992
5012	4.929476143
5013	4.928944874
5014	4.928530592
5015	4.928100029
5016	4.927926525
5017	4.927302384
5018	4.926519802
5019	4.9264686
5020	4.925501908
5021	4.924320685
5022	4.923901232
5023	4.923556159
5024	4.923201999
5025	4.922751227
5026	4.922391623
5027	4.921573069
5028	4.921330685
5029	4.920673212
5030	4.920047481
5031	4.919889186
5032	4.919184398
5033	4.918943526
5034	4.91842784
5035	4.918339573
5036	4.917962921
5037	4.917194788
5038	4.916778588
5039	4.916082307
5040	4.91481562
5041	4.914520221
5042	4.913916708
5043	4.912913974
5044	4.911842231
5045	4.911122437
5046	4.910778965
5047	4.910167753
5048	4.90959678
5049	4.909309367
5050	4.908723119
5051	4.907797452
5052	4.907509215
5053	4.906751281
5054	4.906375306
5055	4.905883507
5056	4.905218976
5057	4.904984097
5058	4.904152907
5059	4.903602161
5060	4.903385123
5061	4.902880851
5062	4.901716414
5063	4.901072701
5064	4.901034653
5065	4.900971997
5066	4.900382507
5067	4.899717236
5068	4.899142276
5069	4.898226506
5070	4.897631681
5071	4.897257224
5072	4.897042726
5073	4.896912407
5074	4.895839791
5075	4.895053931
5076	4.89481608
5077	4.894264022
5078	4.893501154
5079	4.893199023
5080	4.892532579
5081	4.89203323
5082	4.891565548
5083	4.891138992
5084	4.890917186
5085	4.890070976
5086	4.889240659
5087	4.888672934
5088	4.887749238
5089	4.887098743
5090	4.886217535
5091	4.885627927
5092	4.884492138
5093	4.883889392
5094	4.883062572
5095	4.88270226
5096	4.882435377
5097	4.882100294
5098	4.881835177
5099	4.881580388
5100	4.880682939
5101	4.880101219
5102	4.879050782
5103	4.87886262
5104	4.877996632
5105	4.877372197
5106	4.876911134
5107	4.876478283
5108	4.875806745
5109	4.874914133
5110	4.874234359
5111	4.873660714
5112	4.872503307
5113	4.871656942
5114	4.871495914
5115	4.870768672
5116	4.870274312
5117	4.869744186
5118	4.869268165
5119	4.86900726
5120	4.868769765
5121	4.868289407
5122	4.867469544
5123	4.867212327
5124	4.866286877
5125	4.865649945
5126	4.865493002
5127	4.865312412
5128	4.864565511
5129	4.863755837
5130	4.862719221
5131	4.861671107
5132	4.860993614
5133	4.860104778
5134	4.85981078
5135	4.859358719
5136	4.858960061
5137	4.858726331
5138	4.857823677
5139	4.857387033
5140	4.856608379
5141	4.856289247
5142	4.855944993
5143	4.855456366
5144	4.855175418
5145	4.854699727
5146	4.854431305
5147	4.854242332
5148	4.853478624
5149	4.852857357
5150	4.851989761
5151	4.851490714
5152	4.851350099
5153	4.85087106
5154	4.85024282
5155	4.849711481
5156	4.849239087
5157	4.848967645
5158	4.848249032
5159	4.847751615
5160	4.847288014
5161	4.847068632
5162	4.846620363
5163	4.846324712
5164	4.845636153
5165	4.844831964
5166	4.844060672
5167	4.843262788
5168	4.843218292
5169	4.842986337
5170	4.842601838
5171	4.842590231
5172	4.84201506
5173	4.840842491
5174	4.840044459
5175	4.838915165
5176	4.838522263
5177	4.838177334
5178	4.838116995
5179	4.837969535
5180	4.836731173
5181	4.836082437
5182	4.835665697
5183	4.835234981
5184	4.835038145
5185	4.834799159
5186	4.833894171
5187	4.833227446
5188	4.833200961
5189	4.832428583
5190	4.832307088
5191	4.83201135
5192	4.831921848
5193	4.83141962
5194	4.830562258
5195	4.829890765
5196	4.829456047
5197	4.829399484
5198	4.828380973
5199	4.828138112
5200	4.827657566
5201	4.826544359
5202	4.826115259
5203	4.825324412
5204	4.825173654
5205	4.824604026
5206	4.823994
5207	4.823768889
5208	4.823405622
5209	4.822740899
5210	4.82205059
5211	4.821451411
5212	4.821331344
5213	4.820541276
5214	4.819847927
5215	4.819529788
5216	4.819154025
5217	4.818307413
5218	4.818191848
5219	4.818028845
5220	4.817721399
5221	4.817598991
5222	4.816992258
5223	4.816232145
5224	4.816002365
5225	4.815466173
5226	4.81506727
5227	4.813975594
5228	4.813440376
5229	4.813299285
5230	4.812881647
5231	4.812290293
5232	4.811784735
5233	4.811047397
5234	4.81044871
5235	4.809364546
5236	4.808997514
5237	4.808637072
5238	4.80819446
5239	4.807848786
5240	4.807034518
5241	4.806689431
5242	4.806054466
5243	4.805837543
5244	4.80535399
5245	4.80488666
5246	4.804561139
5247	4.803971588
5248	4.803355323
5249	4.803024758
5250	4.802663994
5251	4.802296526
5252	4.801940637
5253	4.801436053
5254	4.800743183
5255	4.8001338
5256	4.800085399
5257	4.799312752
5258	4.798568589
5259	4.797891183
5260	4.797312187
5261	4.797273546
5262	4.797046855
5263	4.796693873
5264	4.796131407
5265	4.795871943
5266	4.795267747
5267	4.794450017
5268	4.793601521
5269	4.793177374
5270	4.792361959
5271	4.791552528
5272	4.790745868
5273	4.78963401
5274	4.789272393
5275	4.788766941
5276	4.788476683
5277	4.78823384
5278	4.787637252
5279	4.78717879
5280	4.786383443
5281	4.785761734
5282	4.785160775
5283	4.784778683
5284	4.784604165
5285	4.784258707
5286	4.783496867
5287	4.782902433
5288	4.782236997
5289	4.782169047
5290	4.781472886
5291	4.78104579
5292	4.780839114
5293	4.780050393
5294	4.779844981
5295	4.779544064
5296	4.778559347
5297	4.778177478
5298	4.777984641
5299	4.777367662
5300	4.776752088
5301	4.776479732
5302	4.775661099
5303	4.775447373
5304	4.774735741
5305	4.774357845
5306	4.774149235
5307	4.774096718
5308	4.7731662
5309	4.772733523
5310	4.771892221
5311	4.771758743
5312	4.771234173
5313	4.770948676
5314	4.770600838
5315	4.770142297
5316	4.769515295
5317	4.76920903
5318	4.768846105
5319	4.7686297
5320	4.767971155
5321	4.767540923
5322	4.767271877
5323	4.766510396
5324	4.766294695
5325	4.765812596
5326	4.765156038
5327	4.7644758
5328	4.763794199
5329	4.763301049
5330	4.762525293
5331	4.762262115
5332	4.761328401
5333	4.760754125
5334	4.760331895
5335	4.759866836
5336	4.759687813
5337	4.759416617
5338	4.759094137
5339	4.758638895
5340	4.758100713
5341	4.757925588
5342	4.757748606
5343	4.756747592
5344	4.756520296
5345	4.755919798
5346	4.755273997
5347	4.75445286
5348	4.753963576
5349	4.753756989
5350	4.752910898
5351	4.752613365
5352	4.752457045
5353	4.751930602
5354	4.751466486
5355	4.750641249
5356	4.75012928
5357	4.74985706
5358	4.749681949
5359	4.748935043
5360	4.748182488
5361	4.747971514
5362	4.747682411
5363	4.747198211
5364	4.747021863
5365	4.746300225
5366	4.7455575
5367	4.744742147
5368	4.74449198
5369	4.743964365
5370	4.743639396
5371	4.743447674
5372	4.742263488
5373	4.741645143
5374	4.741309218
5375	4.740305539
5376	4.739411159
5377	4.739233514
5378	4.738697719
5379	4.738030028
5380	4.737328382
5381	4.737117694
5382	4.736592241
5383	4.736420278
5384	4.736222309
5385	4.735883889
5386	4.735173352
5387	4.734528039
5388	4.734417376
5389	4.73325513
5390	4.73297762
5391	4.732386395
5392	4.731499578
5393	4.730622464
5394	4.729969527
5395	4.729864608
5396	4.728679948
5397	4.728456336
5398	4.728095875
5399	4.72803906
5400	4.727527518
5401	4.727116185
5402	4.726813727
5403	4.726410839
5404	4.726272678
5405	4.72557398
5406	4.724732709
5407	4.724325837
5408	4.723674999
5409	4.723442574
5410	4.722829687
5411	4.722484427
5412	4.722199765
5413	4.721894692
5414	4.721477976
5415	4.721334816
5416	4.721077599
5417	4.720610721
5418	4.720284393
5419	4.719085114
5420	4.718707877
5421	4.718009718
5422	4.716758564
5423	4.716462433
5424	4.715935161
5425	4.715743694
5426	4.715578607
5427	4.714411229
5428	4.71407615
5429	4.713114721
5430	4.712352515
5431	4.712296392
5432	4.712200278
5433	4.711782185
5434	4.711525779
5435	4.71111742
5436	4.710892126
5437	4.71018879
5438	4.709688839
5439	4.709256276
5440	4.709011937
5441	4.708712715
5442	4.708166653
5443	4.708057848
5444	4.707334949
5445	4.706369636
5446	4.706026054
5447	4.705243063
5448	4.704501929
5449	4.703770457
5450	4.703483119
5451	4.702864538
5452	4.702202235
5453	4.701795903
5454	4.70148373
5455	4.701166179
5456	4.700633626
5457	4.700485389
5458	4.699890679
5459	4.699189408
5460	4.698625776
5461	4.697804451
5462	4.697237825
5463	4.697166046
5464	4.696596947
5465	4.696392396
5466	4.6958268
5467	4.69538853
5468	4.695165133
5469	4.694687148
5470	4.694153293
5471	4.693497798
5472	4.693276359
5473	4.692884603
5474	4.692325797
5475	4.691211413
5476	4.690612187
5477	4.690231086
5478	4.689885069
5479	4.689719297
5480	4.689539617
5481	4.689110279
5482	4.688619789
5483	4.688483931
5484	4.688002747
5485	4.687403015
5486	4.687060279
5487	4.686828641
5488	4.68653615
5489	4.685501169
5490	4.685201822
5491	4.684868793
5492	4.6843127
5493	4.683428108
5494	4.682990223
5495	4.682726655
5496	4.682078489
5497	4.681516965
5498	4.681271574
5499	4.681008818
5500	4.680787666
5501	4.680265512
5502	4.680151432
5503	4.679673006
5504	4.679110003
5505	4.678926837
5506	4.678851237
5507	4.678506514
5508	4.677409864
5509	4.676889226
5510	4.676310763
5511	4.676049514
5512	4.675106616
5513	4.674998285
5514	4.674258453
5515	4.673665954
5516	4.673267535
5517	4.672623724
5518	4.67226563
5519	4.67180055
5520	4.671483143
5521	4.671459169
5522	4.671055698
5523	4.670714561
5524	4.670444267
5525	4.670339244
5526	4.669598627
5527	4.669406544
5528	4.66921195
5529	4.668646109
5530	4.668044066
5531	4.667756068
5532	4.667629163
5533	4.667309817
5534	4.666825711
5535	4.66648652
5536	4.666082546
5537	4.665964046
5538	4.665223469
5539	4.664647813
5540	4.66455776
5541	4.664218988
5542	4.664056342
5543	4.663712642
5544	4.663227173
5545	4.663039926
5546	4.662347827
5547	4.661708419
5548	4.661102547
5549	4.660513859
5550	4.660172136
5551	4.6595365
5552	4.659119646
5553	4.65880581
5554	4.658496993
5555	4.657838722
5556	4.657732578
5557	4.657406603
5558	4.657238141
5559	4.656946008
5560	4.656576814
5561	4.656048363
5562	4.655529612
5563	4.655221379
5564	4.654730006
5565	4.654440681
5566	4.654109778
5567	4.653786773
5568	4.653146095
5569	4.653092581
5570	4.65293908
5571	4.652362864
5572	4.652240174
5573	4.651893725
5574	4.651549313
5575	4.65132912
5576	4.650677131
5577	4.650144759
5578	4.650009918
5579	4.649586844
5580	4.649379678
5581	4.648488708
5582	4.648191554
5583	4.647966997
5584	4.647417077
5585	4.647087707
5586	4.646767516
5587	4.646544814
5588	4.646306867
5589	4.645734775
5590	4.645554022
5591	4.644873466
5592	4.644058462
5593	4.64339885
5594	4.642997678
5595	4.642658754
5596	4.642035515
5597	4.641833759
5598	4.641482081
5599	4.641369674
5600	4.640842353
5601	4.64035196
5602	4.639858953
5603	4.639242159
5604	4.638292801
5605	4.637596228
5606	4.6365439
5607	4.636292854
5608	4.635949809
5609	4.635686161
5610	4.634717814
5611	4.634062532
5612	4.633640046
5613	4.633371013
5614	4.632679946
5615	4.632040766
5616	4.631393302
5617	4.63072421
5618	4.630128522
5619	4.629891071
5620	4.629451188
5621	4.629014378
5622	4.628428816
5623	4.628108589
5624	4.627371442
5625	4.62722846
5626	4.626404942
5627	4.625718581
5628	4.624987244
5629	4.624032891
5630	4.623691472
5631	4.622865742
5632	4.6219315
5633	4.621305446
5634	4.620701625
5635	4.620574257
5636	4.619866904
5637	4.619075982
5638	4.618739172
5639	4.618097713
5640	4.617524043
5641	4.617315341
5642	4.61703628
5643	4.61670815
5644	4.616146744
5645	4.615259879
5646	4.614621186
5647	4.613881767
5648	4.613711445
5649	4.612980464
5650	4.612895195
5651	4.612639221
5652	4.612149982
5653	4.612125508
5654	4.611910461
5655	4.611360915
5656	4.610983861
5657	4.610211438
5658	4.610175374
5659	4.609729196
5660	4.609366018
5661	4.6080968
5662	4.607956012
5663	4.607719798
5664	4.607583802
5665	4.606965562
5666	4.606088214
5667	4.605547047
5668	4.605159116
5669	4.604507776
5670	4.603898088
5671	4.603367607
5672	4.602391516
5673	4.601994738
5674	4.60129963
5675	4.600996342
5676	4.600513409
5677	4.599732905
5678	4.59900675
5679	4.598480105
5680	4.597823283
5681	4.597454575
5682	4.597188776
5683	4.596998967
5684	4.596634841
5685	4.596363917
5686	4.59584106
5687	4.595122199
5688	4.594841609
5689	4.594373228
5690	4.594018848
5691	4.593333958
5692	4.59290282
5693	4.592567932
5694	4.592044165
5695	4.591668542
5696	4.591431099
5697	4.590879818
5698	4.590493866
5699	4.590300947
5700	4.589754996
5701	4.58947426
5702	4.588633813
5703	4.588584943
5704	4.588177046
5705	4.587657598
5706	4.587491613
5707	4.587212433
5708	4.586239971
5709	4.586029118
5710	4.585496322
5711	4.584748028
5712	4.583971952
5713	4.583813844
5714	4.583639567
5715	4.582868373
5716	4.582727861
5717	4.582158613
5718	4.581477348
5719	4.580644845
5720	4.580217549
5721	4.580039657
5722	4.579773675
5723	4.579485782
5724	4.579217431
5725	4.578155968
5726	4.57744804
5727	4.57712311
5728	4.576481438
5729	4.575860965
5730	4.575638362
5731	4.575385484
5732	4.574930514
5733	4.574425089
5734	4.573852965
5735	4.573402637
5736	4.572650851
5737	4.572439763
5738	4.572196034
5739	4.57168875
5740	4.570868806
5741	4.570737236
5742	4.570080005
5743	4.569596832
5744	4.568661174
5745	4.568441221
5746	4.568149124
5747	4.567952059
5748	4.567743203
5749	4.567514232
5750	4.56708894
5751	4.566845368
5752	4.566436903
5753	4.565931617
5754	4.565418868
5755	4.565227441
5756	4.565102562
5757	4.564492095
5758	4.564014551
5759	4.563062894
5760	4.562598612
5761	4.561973523
5762	4.560968093
5763	4.560830583
5764	4.560383543
5765	4.560138969
5766	4.559720531
5767	4.55932892
5768	4.559136863
5769	4.558423642
5770	4.558260341
5771	4.55767029
5772	4.557149822
5773	4.556357072
5774	4.556185832
5775	4.555578025
5776	4.55501535
5777	4.554161816
5778	4.553739077
5779	4.553284848
5780	4.552979109
5781	4.552480609
5782	4.551767144
5783	4.551322691
5784	4.550898807
5785	4.550264333
5786	4.549739865
5787	4.54961315
5788	4.54951343
5789	4.549043223
5790	4.548469735
5791	4.547835406
5792	4.547198239
5793	4.546551422
5794	4.546031449
5795	4.545867628
5796	4.54566074
5797	4.545263284
5798	4.544436981
5799	4.543674472
5800	4.543350835
5801	4.543134881
5802	4.542619861
5803	4.541960196
5804	4.541311145
5805	4.54082673
5806	4.540595995
5807	4.53984843
5808	4.539499622
5809	4.53908754
5810	4.538614851
5811	4.537761069
5812	4.537518843
5813	4.537055777
5814	4.536449559
5815	4.535892893
5816	4.535101464
5817	4.535083804
5818	4.534337677
5819	4.534208852
5820	4.533900815
5821	4.533270658
5822	4.533076954
5823	4.532876976
5824	4.531987017
5825	4.531666025
5826	4.531362923
5827	4.531334135
5828	4.530890458
5829	4.530182522
5830	4.529679324
5831	4.529168942
5832	4.528848068
5833	4.528665245
5834	4.528246565
5835	4.527157749
5836	4.526999963
5837	4.526781154
5838	4.526521572
5839	4.52583071
5840	4.525409997
5841	4.525119243
5842	4.524330507
5843	4.523537103
5844	4.523536226
5845	4.523248914
5846	4.522891528
5847	4.522515311
5848	4.522141538
5849	4.521403313
5850	4.521236333
5851	4.521141906
5852	4.520827384
5853	4.520513225
5854	4.519741062
5855	4.518848907
5856	4.518526164
5857	4.518132702
5858	4.517526559
5859	4.516485041
5860	4.516182037
5861	4.515853358
5862	4.515749391
5863	4.515586129
5864	4.515425594
5865	4.515213235
5866	4.51490515
5867	4.514797092
5868	4.514526436
5869	4.514123295
5870	4.514015914
5871	4.513590476
5872	4.512978076
5873	4.512188183
5874	4.512137007
5875	4.511870644
5876	4.511535056
5877	4.51132746
5878	4.510986258
5879	4.510851735
5880	4.510300967
5881	4.510043677
5882	4.50983386
5883	4.509389659
5884	4.509103924
5885	4.508830067
5886	4.508563002
5887	4.508457108
5888	4.507994715
5889	4.507765
5890	4.507458756
5891	4.506665771
5892	4.5059662
5893	4.505828801
5894	4.50569328
5895	4.505286685
5896	4.504945334
5897	4.504694613
5898	4.504562968
5899	4.504130392
5900	4.503572721
5901	4.50292084
5902	4.50222423
5903	4.501861176
5904	4.501382664
5905	4.501031688
5906	4.500848986
5907	4.500162997
5908	4.499777977
5909	4.4992353
5910	4.499030836
5911	4.498758838
5912	4.498658732
5913	4.497967969
5914	4.497743722
5915	4.497474709
5916	4.497403628
5917	4.497303151
5918	4.497117465
5919	4.496998006
5920	4.496606242
5921	4.495633254
5922	4.495376518
5923	4.494744258
5924	4.494670541
5925	4.494143765
5926	4.493831938
5927	4.493571686
5928	4.493278536
5929	4.493039403
5930	4.492359794
5931	4.492219549
5932	4.491892219
5933	4.49176139
5934	4.491176275
5935	4.490537505
5936	4.490130181
5937	4.490077388
5938	4.489223742
5939	4.488969038
5940	4.488837317
5941	4.488404793
5942	4.487618547
5943	4.48708534
5944	4.486530909
5945	4.486305389
